,carat,depth,table,price,x,y,z,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,I1,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
36486,0.0003380557576519657,0.06528701819653587,0.05704690910376921,0.9962080608306364,0.004690523637421024,0.004711652122274272,0.00290516666732158,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10021,0.0008072106741844675,0.14577275116154795,0.1305781972945462,0.9805235542299561,0.010683670687735599,0.010731153668569977,0.0065763928455616905,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24550,0.00011837742246175858,0.004836340746628426,0.004517033225514472,0.9999777002690659,0.0005731959403411468,0.0005786475321650435,0.00035746866388123146,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22005,0.00015184025524924203,0.005904898815248302,0.006252245804380554,0.999962360713309,0.0007453073966809201,0.000738360456898275,0.000441626886182436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38380,0.00040874414449568706,0.05936522098627836,0.05741882029820366,0.9965571522942466,0.004720021668581148,0.004690825658260028,0.002870941014910183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48559,0.0003562892946912344,0.03141367584179053,0.02759987494087027,0.9991154728595039,0.002870386993850508,0.002850314357529875,0.0017914827916164886,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6601,0.000244983708713865,0.015335980165487949,0.01420905510540417,0.999778515261283,0.0015458472019844879,0.00156054622450732,0.000972585323594044,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18632,0.00013285160533780014,0.008063171690304108,0.007497565845796642,0.9999385185920364,0.0008510394916193732,0.0008470934043321119,0.0005208835219185035,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52859,0.0002946456549744277,0.024036882379492783,0.021710732471799936,0.9994690770053613,0.0022835038260518143,0.002267996160000529,0.0014111976106669958,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36789,0.00035432164975242054,0.06502844395456188,0.05627461496067855,0.9962691093038647,0.004679130021730495,0.004668708796737777,0.0029179429979611098,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38008,0.00041522255708325754,0.05981182072270733,0.05734025788292604,0.9965341369998181,0.0047948319091757115,0.004775059406457462,0.002896671648223678,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14323,0.00020507982840220525,0.010805466588922915,0.009650815454221424,0.999893415453441,0.001164991294116729,0.0011546511347014917,0.0007272578788716859,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21522,0.00010909816012509243,0.0064108156949697175,0.005714665530361984,0.9999625648037043,0.0006795256830648613,0.0006805647131612908,0.0004197681589574985,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133,0.00025303889627594926,0.022628907009820606,0.021689048252224223,0.9995036402899996,0.0020315408529583356,0.0020423853770844477,0.0012760390055058584,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24076,0.0001636483826784468,0.0052122009883085315,0.004991275671692628,0.9999734423566493,0.0006423199020129037,0.0006521388049736106,0.000412393924349686,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12641,0.00020023856337975037,0.01086199754182608,0.011712066914664643,0.9998704867632251,0.0012675478870548347,0.0012902164036638632,0.0007367267897934211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28025,0.00045218930910707954,0.09405537629427255,0.08591596873034511,0.9918018846415277,0.006466307120231237,0.006526599028112181,0.00405463080499348,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1294,0.00023702512717592352,0.02065504679675905,0.02065504679675905,0.9995688220333232,0.0019266756766157214,0.0019368338963518322,0.001178353489388877,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42896,0.00038897876833852177,0.04542978445312169,0.04036572124267678,0.998134198000735,0.003809056240899864,0.0038237346849881097,0.002363229498207623,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17591,0.00022455892282467144,0.009208328156080867,0.008191457562157826,0.9999227506909898,0.001028169156077741,0.0010225198750003907,0.0006680274873966641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27176,0.00014213476787671266,0.0036106816033197164,0.003553369196917816,0.9999868669003558,0.0004917404469283042,0.0004940329431843803,0.00031063324269829944,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
41346,0.0003279011077370016,0.049185166160550235,0.04754566062186523,0.9976391202898273,0.003910220709763743,0.003934813292844019,0.0023526904480129862,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25659,0.00013860068815868296,0.004144297804348738,0.0039110095173489744,0.99998338080428,0.00056332259890237,0.0005612641728406073,0.00033964030019083204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39542,0.00036921116530074015,0.05778154736956583,0.05353561896860732,0.9968701463119983,0.004356691750548734,0.004319770634018659,0.00271370206496044,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9319,0.00023805556187734954,0.013562615039067345,0.012011977892893783,0.999833359884868,0.0014479893350888323,0.0014370693551862017,0.0008954383520157183,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35356,0.00046568005153980254,0.0666365978512908,0.06430819759359178,0.9956683006731968,0.005410758694081515,0.0053553205927077295,0.0032375851202291034,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20959,0.00016351563118799739,0.006562427331678295,0.007085677351479886,0.999952589925,0.0008034068012370271,0.0008001364886132672,0.0004829161641085522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25966,9.965513311920131e-05,0.004355787275408799,0.003761816283307599,0.9999831635908201,0.0004731968903739559,0.0004672571804529439,0.0003101848514306266,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42022,0.0004094648107795365,0.05015943932049322,0.04567107504848676,0.9976767601109091,0.004023779198237368,0.004039527844805812,0.0025670293906563247,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10558,0.00023044570461316027,0.01214511145934223,0.012664133316579076,0.9998437057810629,0.0013992829271105406,0.001411739451684225,0.0008221306218631662,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16187,0.00015609097476354183,0.009473640349510013,0.009427276693639654,0.9999095116040748,0.0009999095116040749,0.0009767276836688955,0.0006058184367060237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46908,0.00039643631989162297,0.03479829919048691,0.03413757199066753,0.99879928372695,0.0031439602591405097,0.003121936019146531,0.00197667553945962,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11673,0.00020760457082663405,0.01194220578850352,0.011269962416302992,0.9998631568288461,0.0013049430166245568,0.0012950570846804314,0.0007849429963635592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23959,0.00016866056679948292,0.004952337231024033,0.004877928157436025,0.9999752722743852,0.0006820831745567323,0.0006878705469469108,0.00041007667221835064,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12856,0.00020523703333573824,0.01149327386680134,0.01044843078800122,0.9998775105874738,0.0012426169472872879,0.0012370195736508586,0.0007631086057665175,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18748,0.00015008224852630555,0.008013087008274054,0.0074388592747821015,0.9999392940943941,0.0008743922305445628,0.000884832734789871,0.0005402960946947,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44431,0.0004022367709862111,0.038212493243690054,0.03393872755196156,0.9986784829642023,0.003488146998396049,0.0035195717461293467,0.0021305978963175867,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47893,0.0002820135032782081,0.03222265398567674,0.028723597556113784,0.9990589477244667,0.0027470204208210635,0.002720908059406415,0.0016868585473863186,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38785,0.00029544804622584766,0.05918491506653271,0.0514651435361154,0.9968988914588279,0.004164864393570821,0.004126742065025549,0.00257325717680577,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12397,0.00023310375053237057,0.012018217957775499,0.011273050230663823,0.999862234865488,0.0012725171955291707,0.001291624060326906,0.0008063096944644294,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40993,0.0005320396497762648,0.05227500685896951,0.0498259354552375,0.9973632164853472,0.004636345519478879,0.004619455371866934,0.002862880020224663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1186,0.00024554515163025903,0.021587511247493606,0.01943899117072884,0.9995733880948462,0.0019404887677446862,0.0019507198157292802,0.0012311361074794933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26776,0.00010289916067858475,0.0037368642562222885,0.0033096221270889833,0.999987281962995,0.00046575409570306784,0.0004567278535382797,0.0002864327513626102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46505,0.0003146133004757539,0.03348384412206238,0.03258494897784594,0.9988972290105187,0.003011298733125073,0.0030000625438223673,0.0017921721937815267,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52456,0.00028214007939266785,0.024001775768052305,0.024240204004158786,0.9994116896796614,0.0023087800862977466,0.0022928848705573144,0.0013908313772877992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25622,7.175260468581492e-05,0.004263760547676309,0.003932594679895625,0.9999829349194244,0.00044776385039513344,0.0004498336370687627,0.000277351414266323,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4332,0.0002499960398693679,0.0173886134398027,0.01666640265795786,0.9997063860998389,0.0017166394737696592,0.0016916398697827224,0.0010666497701093027,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7771,0.000238048718307619,0.014212908769543134,0.01353610359004108,0.9998046168919997,0.0015006404497235196,0.0015286461812891218,0.0009218553307010736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41020,0.0002102608330437966,0.04945334793190096,0.050462599930511186,0.9974773919597711,0.004482760960493744,0.0044407087938849845,0.0026240551963865816,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38531,0.00036667536392784447,0.057027668442462126,0.05596623975740784,0.9967780287827982,0.004593091400780367,0.0045448446423688085,0.002701818471047275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12087,0.00020342227322131602,0.011488515049546703,0.011236658901748884,0.9998689067573446,0.0012883410637350014,0.0012805916438027609,0.00076138050834264,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24293,0.0001291628656639411,0.004903405085390357,0.004863540003395313,0.9999757167636724,0.0006003681348453558,0.0005963816266458515,0.0003683533576342024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20787,0.0001716990547258479,0.0069233489808809634,0.006646415021645724,0.9999531400065993,0.0008141858401516012,0.0008119703684777193,0.0005084507491558979,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53495,0.0003762370563299244,0.024921048582645492,0.02160569234369863,0.9994495268645418,0.002283498173566769,0.00226114745734915,0.0015198487027981106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32289,0.0005647121884023551,0.12597425741283305,0.12597425741283305,0.983902389793334,0.009122273812653429,0.009230872310423112,0.0053213263907145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31830,0.00043613387418804905,0.07927374536712184,0.07311656126093763,0.9941286838109941,0.005695395298220405,0.005721050231996172,0.0035275533941680434,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39752,0.000455671969269169,0.05914622161113814,0.04921257268107025,0.9970102687609418,0.004565833132077073,0.004538492813920924,0.0029527543608642154,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8630,0.0002539454456283022,0.01357372116455704,0.01258490703998666,0.9998259182303687,0.0015236726737698134,0.001510188844798399,0.0009169003700561709,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33349,0.0004932597968526574,0.07507173493562395,0.06616899713877111,0.9949411024320676,0.005690533753934316,0.005726625934191827,0.0035610951187411365,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46317,0.0005631102122236075,0.1199424752036284,0.10323687224099472,0.9873199054320586,0.00801493535398268,0.008033705694390134,0.005124302931234829,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44887,0.00030653458001211865,0.03764244642548817,0.03433187296135729,0.9986896616794826,0.003138914099324095,0.0031143913329231255,0.0019189064708758628,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4043,0.00029753644887382173,0.01717210362071771,0.015868610606603824,0.9997224682160409,0.0018673954267414143,0.0018560607048795546,0.0011278048252550575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
53030,0.00027656478489372773,0.023661653818685596,0.021894712137420114,0.9994744031853884,0.0022009947464459167,0.002212518279149822,0.0013597768590608282,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8038,0.0001798559834599293,0.014319303298540524,0.012682152679866809,0.9998148003618633,0.0013604491056584396,0.0013719783353674092,0.0008485513065801792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35247,0.00033368985898113505,0.06673797179622701,0.06673797179622701,0.9955080792937196,0.004838502955226458,0.004871871941124572,0.0029142247684352464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11234,0.00021753427591339984,0.012649215303112507,0.011480975673207213,0.9998519866982563,0.0013193050992896006,0.0013112482742557712,0.0008258245659675363,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14329,0.00017744519438450866,0.010508890152868959,0.009819782601861159,0.9998950565123187,0.001116354232632637,0.0011249680770202347,0.0006839392443752421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23340,0.0006986065739869719,0.14274860995133792,0.13506393763748123,0.9803778921617173,0.009990074008013699,0.010083221551211961,0.006147737851085354,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39502,0.0003323364371113646,0.05622024727800584,0.05261993587596606,0.9970093113340938,0.00427421584396005,0.0042188264377748235,0.0025848389553106135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42782,0.0003699384995276155,0.04535446004208566,0.041433111947092933,0.9980940717255067,0.003788170235162783,0.003817765315124992,0.0023306125470239775,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10678,0.00018584388309899596,0.012327644245566732,0.012802578613486389,0.9998400910725982,0.0012802578613486388,0.0012864526574519388,0.0007660897847747499,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46096,0.00040755943902511736,0.03639333582280626,0.0321455332188825,0.9988076393009919,0.003277696333568198,0.0032145533218882498,0.0020607582902819315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46733,0.00029462313933403616,0.03463211618964236,0.03001820664912821,0.9989392101570999,0.0028795242674534097,0.002890642121767902,0.0018010923989476928,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25617,0.00010563929361127997,0.004039149461607764,0.004142717396520783,0.999982934230175,0.0005261251093581394,0.0005219823919616186,0.000306561087342538,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7028,0.00019952651868002352,0.014880351212401754,0.013462030176001586,0.9997961339641178,0.0014447643099601702,0.0014519761118401712,0.0008966673670801058,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14859,0.00020044659549054849,0.010373111316635885,0.010022329774527425,0.999894433838686,0.0011325232645215991,0.0011225009347470714,0.0006998926959211652,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44511,0.0003245435101520299,0.03894522121824358,0.03557496168974173,0.9985954158523995,0.003207987773425833,0.0032329526588221434,0.0020096732744029544,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41612,0.0005284605321218052,0.12135019626500711,0.10960662888452255,0.986459659960703,0.008103061492534345,0.008161779329436769,0.0050301613613075525,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20260,0.0001162468572649311,0.00702084979520871,0.00656046620208027,0.9999531642749717,0.0007504252567993572,0.0007435195029024306,0.0004557797571971556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47974,0.0005572268387444077,0.11553169789967387,0.10030083097399338,0.9881489273734163,0.00796834379404503,0.00807978916179391,0.004977893092783375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4258,0.00025132236420593766,0.01767633961581761,0.01647557720905591,0.9997045153969519,0.001703407135173577,0.0016922372523199799,0.0010751012246587332,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6570,0.0002452281885127308,0.014885351042722761,0.013487550368200193,0.9997953245664035,0.0015670081245963497,0.001552294433285586,0.0009465808076591409,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16717,0.00048804859085960017,0.09858581535363924,0.09272923226332404,0.9907386394449883,0.007060436281102215,0.007109241140188176,0.004294827599564482,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39111,0.0003852108634313298,0.056278367608625986,0.055432782786459654,0.9968505514649778,0.004566158039698202,0.004528576492046365,0.002724662204758186,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6302,0.00022371834475811849,0.014815125941759846,0.01516313225582803,0.9997724251301694,0.0015535996163758227,0.0015411708194448162,0.0009222167322806884,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
49507,0.00032993162784403387,0.026677328765674743,0.028751184712122953,0.9992215014705027,0.002761999055951484,0.0028044188366742884,0.0015742451957129616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2551,0.00021812553634754857,0.019444333525838617,0.018384866635007668,0.9996381722899084,0.0017543525280524265,0.0017637007653244644,0.0010968598399191014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1859,0.0002608274188324698,0.0203771420962867,0.018257919318272885,0.9996210826754404,0.0019366435848310881,0.0019529452985081175,0.0012161078403063904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45433,0.0003109757743314283,0.037855320221498866,0.033489698774153816,0.998710659872087,0.0030619153164940633,0.0030379941030839533,0.0019316379828663718,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1230,0.0002379989390549496,0.020909906788399144,0.01903991512439597,0.9995955440307884,0.0019481913154069449,0.001931191391188734,0.0011933946801183902,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47560,0.00037826962199614104,0.03393771115655519,0.03036812458278879,0.9989514665391048,0.0030048460113496272,0.003020829234814253,0.0019179868157550813,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25118,0.00011342627227450333,0.0045370508909801325,0.004171159690094638,0.9999806520200567,0.0005393236301052191,0.0005437143245158449,0.000335888122412884,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31041,0.0005035781572294417,0.08216275196901418,0.0728863122305771,0.9939042576896876,0.006162206397676064,0.0061887105112144545,0.0038298444062975965,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48809,0.00035507649586529936,0.029491075628812362,0.028603384389149115,0.9991458064209674,0.002880064910907428,0.0028948597649018156,0.0017260662993452051,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25358,0.00047877200465333883,0.09204777895915806,0.09112112346628062,0.9915213773788502,0.0067954736144344875,0.006826362130863735,0.004061839910446068,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1721,0.0005642828667856415,0.10545036073056675,0.10051288564619239,0.9892584008335777,0.007811790937063723,0.007864692455824877,0.004690601330155645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20585,0.00011918964651206783,0.006937736971504326,0.006184368451097859,0.9999561570111501,0.0007342531997394367,0.0007387509222493261,0.0004542699734988245,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18759,0.00015261238080222232,0.00790453869796126,0.007826275938575504,0.9999371890853304,0.0008882823190283197,0.000885673560382128,0.000537404281115518,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
627,0.0002568372550973889,0.02121546093475692,0.02075807952156979,0.9995543037420299,0.002075807952156979,0.002065252996468045,0.0012490030898571652,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30159,0.0005517001716514876,0.0868927770351093,0.07861727446033698,0.9930603089726776,0.006427306999739831,0.0064824770169049795,0.004068788765929721,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15609,0.00024594282954371093,0.010109208513062922,0.009582188164040686,0.9999013349176455,0.0011594447678489228,0.0011658328932916168,0.0007362314572704594,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24045,0.0005946728437028134,0.09577362640687416,0.09702556923572218,0.9905997633260023,0.007229969836597363,0.007292566978039764,0.0044443970424105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17715,0.0005981154844214807,0.0986082285127306,0.09052558683135924,0.9909318701361288,0.007533022047038109,0.007565352613763594,0.004607105758381676,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12430,0.00019074140350500883,0.01188318943836205,0.011063001403290513,0.9998664371732563,0.001211207912256806,0.0011997634280465055,0.0007515211298097348,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40831,0.00039150182961581684,0.05217187425097732,0.04766109230105596,0.9974785745863854,0.004238432851058191,0.0042554546697371395,0.0026043382578791294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10500,0.0002125548577212749,0.013107549559478618,0.011878065578541831,0.999841379751644,0.001342013023259814,0.001329509796335033,0.0008398000751144489,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10945,0.0002061328790065221,0.012755747463274882,0.011837333645919091,0.9998465091613383,0.0013041476206452239,0.001310270379427596,0.0008163678376495925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3407,0.000575751924736286,0.10817157373833251,0.0977033569249455,0.9892464888650732,0.0077464804419063935,0.0077988215259733274,0.004815379734158028,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25620,0.00013389240001389,0.004154805402492876,0.004002968660209083,0.9999829813408517,0.0005548942763462246,0.0005590352784085098,0.0003354211670451059,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17950,0.00015712234016731274,0.008614163386365831,0.007718290394183785,0.9999320858893457,0.0009220600488765986,0.000917925250451143,0.0005747369811383282,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22897,0.0001380846404967676,0.005532530298049298,0.005212466561798512,0.9999705588292408,0.0006748772495802284,0.0006785351208516659,0.0004096815824010059,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43417,0.00036738303451548784,0.04323815713913049,0.038857820958368906,0.9982927457122774,0.003652635170086677,0.003687960461867012,0.0022466885572293292,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40611,0.000653520837620904,0.12199055635590209,0.11090050577809281,0.9862223549551824,0.008773022153516984,0.008832433138755248,0.005426203318428113,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15109,0.00016629307614466731,0.01025748380575522,0.009714149992609278,0.9998988627985788,0.0010487989059817136,0.0010603241686848095,0.000656939974076458,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4818,0.0002456772369940913,0.016954429102449375,0.01646847412817535,0.9997173720759561,0.0016387481632463014,0.001644147662960457,0.0010313044454037677,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49715,0.00035354253282750275,0.028422958889158446,0.026980877505256788,0.9992228427808894,0.002721347127685383,0.002749258380277028,0.0016700232800667563,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5533,0.00023865457959640628,0.016031361977236855,0.015045614800643004,0.999755162787554,0.001605730269241038,0.001616106555310447,0.0009961234626632608,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7192,0.0002172402377773085,0.015206816644411597,0.014084806625122199,0.9997825448476572,0.0014633875357965946,0.0014729365572373554,0.0009358041011945597,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12392,0.00023124091122798558,0.011542934742289528,0.010319842319265473,0.9998780558221658,0.0013110021909289102,0.0013167354366618352,0.0007930989930546614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27761,0.0004898597504955604,0.09383875845430578,0.08419464461642444,0.9919659947535098,0.006796804038125901,0.0067355715693139554,0.004148499762009277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
138,0.00027473723681635493,0.022123577491001214,0.020605292761226617,0.9995374471016071,0.0021255986216844303,0.0021364435126113917,0.0013050018748776858,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17696,0.00014154571136036845,0.00894120434137773,0.007707934777049767,0.9999293569863652,0.0008843103353306187,0.0008941204341377729,0.0005675842881282101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3659,0.00022364130863724874,0.01780417171358876,0.01626482244634536,0.999705693934299,0.0017049019242865587,0.0017136152220256723,0.001048500161273335,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17911,0.00013960848835098104,0.008763542734111087,0.008017121113224654,0.9999285195356404,0.0008791187979329103,0.0008818833224547119,0.0005584339534039242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20894,0.00013711582160640974,0.006658344297207257,0.006142788807967156,0.9999582638112249,0.0007601701149859355,0.0007689455275687458,0.0004639999403160906,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42547,0.0006405315894848638,0.050262890610165194,0.044460427976008195,0.9977221464446584,0.004415900134566238,0.004355614808497074,0.002923838314354437,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
36550,0.00042159665437808345,0.06334489732030704,0.062185506520767306,0.9960220959682221,0.005080239685255906,0.005017000187099193,0.0030354959115222006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50588,0.0003065300646815981,0.02763149583058406,0.025398205359332415,0.9992880108620098,0.0024785145229969216,0.0024916515257689905,0.0015676823308001732,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
